contratto_cod|codice_ordine_sap|tipo_contratto|codice_opec|data_firma|net_amount|causale_annullamento|data_annullamento|codice_agente|status_quote|creazione_dta
Y03045152||Facile|H061J9PP|11/17/2021|648|||11666|Scatto Bloccato|7/20/2022
Y03136342||Facile|H07HB3A2|11/17/2021|648|||12109|Scatto Bloccato|7/20/2022
Y03164962||Facile|H07HK6EE|11/18/2021|2747|||12505|Scatto Bloccato|7/21/2022
Y03163732||Facile|H04FYBBA|11/18/2021|1697|||12510|Scatto Bloccato|7/21/2022
Y08232861|3014350987|Facile|BWPEKAAJ|7/26/2022|399.01|||32217|Accepted|7/26/2022
Y02700342||Facile|H06B9YPP|11/24/2021|1994|||7877|Scatto Bloccato|7/27/2022
Y03318962||Facile|H07H0SLK|11/25/2021|299|||9621|Scatto Bloccato|7/28/2022
Y08297711|3014353360|Facile|H03263ZZ|7/28/2022|629.1|||12526|Accepted|7/28/2022
Y02917522||Facile|ALU2EAAE|11/26/2021|299|||12152|Scatto Bloccato|7/29/2022
Y03342132||Facile|H064LPDB|11/26/2021|1497|||10372|Scatto Bloccato|7/29/2022
Y03236682||Facile|H06A8Z88|11/29/2021|499|||87582|Scatto Bloccato|7/29/2022
Y03360312||Facile|H05T2VVV|11/27/2021|379|||12595|Scatto Bloccato|7/30/2022
Y03393262||Facile|H06SPE43|11/30/2021|1098|||7339|Scatto Bloccato|8/1/2022
Y03381182||Facile|H07H2D0Z|11/30/2021|948|||2311|Scatto Bloccato|8/1/2022
Y03338542||Facile|H06SPE43|11/30/2021|1098|||7339|Scatto Bloccato|8/1/2022
Y03399262||Facile|H07EBA76|11/30/2021|299|||5541|Scatto Bloccato|8/1/2022
Y03294582||Facile|H07AD199|11/30/2021|789|||60810|Scatto Bloccato|8/1/2022
Y02874392||Facile|D7NASAAR|11/30/2021|717.65|||8871|Scatto Bloccato|8/1/2022
Y03399912||Facile|H05JNA98|11/30/2021|978|||11750|Scatto Bloccato|8/2/2022
Y08377701|3014355140|Facile|H07PBFHG|8/3/2022|1079.1|||12316|Accepted|8/2/2022
Y03439532||Facile|H07FH6EE|12/1/2021|499|||8404|Scatto Bloccato|8/2/2022
Y03439612||Facile|H06TEA65|12/1/2021|4743|||12607|Scatto Bloccato|8/2/2022
Y03435822||Facile|H06UZ622|12/1/2021|1994|||12596|Scatto Bloccato|8/2/2022
Y03402832||Facile|H06SFZ66|12/1/2021|379|||10009|Scatto Bloccato|8/3/2022
Y03465072||Facile|H039GFDB|12/2/2021|1471|||12847|Scatto Bloccato|8/3/2022
Y03466292||Facile|H07H3BAB|12/2/2021|898|||9621|Scatto Bloccato|8/3/2022
Y03175832||Facile|H06LYGBA|12/2/2021|898|||12261|Scatto Bloccato|8/3/2022
Y03317302||Facile|H06UAXDD|12/4/2021|2893|||11030|Scatto Bloccato|8/4/2022
Y02700312||Facile|H04V09HH|12/4/2021|2648|||8803|Scatto Bloccato|8/5/2022
Y03502822||Facile|H07H3B98|12/4/2021|1017|||11560|Scatto Bloccato|8/5/2022
Y02079312||Facile|B1YNGAAF|10/5/2021|779|||992|Scatto Bloccato|8/6/2022
Y03513332||Facile|H06JXWGG|12/6/2021|1098|||4459|Scatto Bloccato|8/7/2022
Y03514572||Facile|H07H2PAP|12/10/2021|3418|||10028|Scatto Bloccato|8/7/2022
Y03439272||Facile|H07EUEZY|12/6/2021|4322.95|||5300|Scatto Bloccato|8/7/2022
Y03517102||Facile|GETVYAAY|12/6/2021|299|||2100|Scatto Bloccato|8/7/2022
Y03536102||Facile|H05AS6WW|12/7/2021|1098|||12134|Scatto Bloccato|8/8/2022
Y03535302||Facile|GAXB8AA7|12/7/2021|948|||11876|Scatto Bloccato|8/8/2022
Y00901752||Facile|H018GRXW|12/7/2021|1702.9|||8496|Scatto Bloccato|8/8/2022
Y03488252||Facile|H067GBSR|12/7/2021|4177|||6282|Scatto Bloccato|8/8/2022
Y03537342||Facile|H07GWPED|12/7/2021|249|||0|Scatto Bloccato|8/8/2022
Y02701692||Facile|H06BJ7UU|12/7/2021|499|||12429|Scatto Bloccato|8/9/2022
Y03583612||Facile|H07H3NKJ|12/10/2021|1247|||3761|Scatto Bloccato|8/11/2022
Y03586592||Facile|H07BW511|12/10/2021|848|||10884|Scatto Bloccato|8/11/2022
Y03585332||Facile|H02K7DAD|12/10/2021|379|||3851|Scatto Bloccato|8/12/2022
Y03588442||Facile|H07H0PVU|12/13/2021|4111|||11921|Scatto Bloccato|8/12/2022
Y03625772||Facile|H06W3PED|12/13/2021|2747|||12268|Scatto Bloccato|8/14/2022
Y03523922||Facile|H03TFJYX|12/13/2021|898|||12261|Scatto Bloccato|8/14/2022
Y02426162||Facile|DB7XFAAF|10/14/2021|1797|||992|Scatto Bloccato|8/15/2022
Y03638042||Facile|H06H4VAV|12/14/2021|299|||4868|Scatto Bloccato|8/15/2022
Y03646492||Facile|H021Z1ZZ|12/14/2021|3596|||12596|Scatto Bloccato|8/15/2022
Y03670962||Facile|H068APPN|12/14/2021|449|||992|Scatto Bloccato|8/15/2022
Y03641542||Facile|H07DZP65|12/14/2021|648|||11881|Scatto Bloccato|8/15/2022
Y02340312||Facile|DTDH7AA6|10/15/2021|922|||992|Scatto Bloccato|8/16/2022
Y03624012||Facile|H0207500|12/16/2021|499|||11941|Scatto Bloccato|8/17/2022
Y03685992||Facile|BPG3RAAR|12/16/2021|5126|||8422|Scatto Bloccato|8/17/2022
Y03721092||Facile|H0521BVU|12/17/2021|898|||12499|Scatto Bloccato|8/18/2022
Y03434502||Facile|H07H29BB|12/20/2021|353.45|||8725|Scatto Bloccato|8/21/2022
Y02503012||Facile|GKKP5AA4|10/21/2021|1248|||992|Scatto Bloccato|8/22/2022
Y03641882||Facile|GGWH9AA8|12/21/2021|848|||10425|Scatto Bloccato|8/22/2022
Y08563670|3014357615|365|FJAFZAAY|8/24/2022|1398|||12630|Accepted|8/23/2022
Y03781242||Facile|H07HMRLK|12/22/2021|1359|||4459|Scatto Bloccato|8/23/2022
Y03782292||Facile|H03UKHVU|12/22/2021|1213|||10574|Scatto Bloccato|8/23/2022
Y03784762||Facile|H063JETS|12/22/2021|1098|||6442|Scatto Bloccato|8/23/2022
Y03780482||Facile|DHAHDAAB|12/22/2021|3266.65|||2424|Scatto Bloccato|8/23/2022
Y03786852||Facile|H06H4XSS|12/22/2021|1747|||12325|Scatto Bloccato|8/23/2022
Y03822752||Facile|H07H4A76|12/27/2021|499|||11852|Scatto Bloccato|8/28/2022
Y02553752||Facile|EKRVLAAL|12/28/2021|769|||8874|Scatto Bloccato|8/28/2022
Y02695812||Facile|H03427A7|10/28/2021|30|||0|Scatto Bloccato|8/29/2022
Y03712632||Facile|FN4BNAAM|12/28/2021|3803|||12795|Scatto Bloccato|8/29/2022
Y03669182||Facile|GEWZLAAL|12/28/2021|2547|||12306|Scatto Bloccato|8/29/2022
Y03831732||Facile|H07H35ZZ|12/28/2021|848|||8496|Scatto Bloccato|8/29/2022
Y02277912||Facile|H06R4B98|12/28/2021|1098|||11941|Scatto Bloccato|8/29/2022
Y03359982||Facile|H04MPKLK|12/28/2021|4276|||12516|Scatto Bloccato|8/30/2022
Y03260402||Facile|H07BUPWV|12/29/2021|4247|||2505|Scatto Bloccato|8/30/2022
Y03860052||Facile|H064UEUT|12/29/2021|2097|||60861|Scatto Bloccato|8/30/2022
Y03856582||Facile|H017FD65|12/29/2021|1947|||12659|Scatto Bloccato|8/30/2022
Y03586132||Facile|ASFVMAAM|12/29/2021|1098|||12213|Scatto Bloccato|8/30/2022
Y03856352||Facile|H07EJ1PP|12/29/2021|1498|||60861|Scatto Bloccato|8/30/2022
Y03833612||Facile|H06903ZZ|12/29/2021|1098|||12131|Scatto Bloccato|8/30/2022
Y03832892||Facile|H030THDB|12/29/2021|499|||12409|Scatto Bloccato|8/30/2022
Y03757852||Facile|H04MG4MM|1/3/2022|2193|||12564|Scatto Bloccato|8/31/2022
Y03870362||Facile|DK97DAAD|12/30/2021|2398|||4354|Scatto Bloccato|8/31/2022
Y03875332||Facile|H016ZN65|12/31/2021|2148|||9002|Scatto Bloccato|9/1/2022
Y03895902||Facile|H05MMKTS|1/3/2022|4.99|||300|Scatto Bloccato|9/4/2022
Y03832682||Facile|H07H4BTS|1/5/2022|848|||8025|Scatto Bloccato|9/4/2022
Y02876602||Facile|EKX20AA0|11/4/2021|199|||992|Scatto Bloccato|9/5/2022
Y08699361|3014365938|Facile|B4B27AA7|9/15/2022|3690|||32218|Accepted|9/5/2022
Y03894452||Facile|F4F47AA7|1/5/2022|5696|||10669|Scatto Bloccato|9/5/2022
Y03913772||Facile|H05MKRRP|1/5/2022|978|||2100|Scatto Bloccato|9/5/2022
Y02881222||Facile|H06U7RPN|11/5/2021|1396|||992|Scatto Bloccato|9/6/2022
Y02854982||Facile|GUTXEAAE|11/5/2021|349|||992|Scatto Bloccato|9/6/2022
Y02876422||Facile|H0027TDD|11/5/2021|429|||992|Scatto Bloccato|9/6/2022
Y08732461|3014416933|Facile|H07KRVDD|12/30/2022|699.99|||8422|Accepted|9/6/2022
Y03907192||Facile|H06J5F98|1/5/2022|2497|||10708|Scatto Bloccato|9/6/2022
Y03907882||Facile|H05FAY11|1/5/2022|1948|||11876|Scatto Bloccato|9/6/2022
Y08766700|3014362821|365|H07FM6HH|9/8/2022|2648|||10879|Accepted|9/7/2022
Y03893312||Facile|FRAJ1AA0|1/7/2022|752.9|||6052|Scatto Bloccato|9/8/2022
Y03937392|3014424933|Facile|H07AB3MM|1/23/2023|499|||12568|Accepted|9/9/2022
Y02947432||Facile|H042VDZY|11/9/2021|349|||992|Scatto Bloccato|9/10/2022
Y02944022||Facile|H07FDLDB|11/9/2021|119|||0|Scatto Bloccato|9/10/2022
Y02975572||Facile|FHLJUAAT|11/10/2021|399|||992|Scatto Bloccato|9/11/2022
Y03952682||Facile|GHRH1AA0|1/10/2022|848|||12371|In attesa scatto|9/11/2022
Y03955902||Facile|H0037BGF|1/10/2022|878|||11941|In attesa scatto|9/11/2022
Y03045262||Facile|H07FUWPP|11/11/2021|598|||992|Scatto Bloccato|9/12/2022
Y03984602||Facile|H02E8PPN|1/11/2022|1128|||12371|In attesa scatto|9/12/2022
Y03998732||Facile|GT6ZJAAJ|1/13/2022|1128|||9579|Scatto Bloccato|9/14/2022
Y04009352||Facile|B4YJ0AAZ|1/13/2022|1145|||5527|Scatto Bloccato|9/14/2022
Y04040382||Facile|H05AVNKJ|1/13/2022|299|||11560|Scatto Bloccato|9/14/2022
Y04011732||Facile|H02M5RKJ|1/13/2022|2328|||6241|Scatto Bloccato|9/14/2022
Y04032382||Facile|H07H4577|1/13/2022|648|||11124|Scatto Bloccato|9/14/2022
Y04027782||Facile|E9Z52AA2|1/13/2022|2350.9|||4438|Scatto Bloccato|9/14/2022
Y03982132||Facile|DNWZJAAJ|1/13/2022|1094.95|||12989|Scatto Bloccato|9/14/2022
Y03998462||Facile|H05VK511|1/13/2022|848|||10879|Scatto Bloccato|9/14/2022
Y03998252||Facile|BW5PBAAA|1/14/2022|2027.85|||6901|Scatto Bloccato|9/14/2022
Y03822412||Facile|H010UVFF|1/13/2022|898|||11327|Scatto Bloccato|9/14/2022
Y04032192||Facile|H06J3GHG|1/13/2022|898|||2311|Scatto Bloccato|9/14/2022
Y04030782||Facile|GE4ZTAAT|1/13/2022|349|||87545|Scatto Bloccato|9/14/2022
Y04003982||Facile|H0112DLK|1/13/2022|2527|||6444|Scatto Bloccato|9/14/2022
Y03927572||Facile|FB509AA9|1/13/2022|2698|||6444|Scatto Bloccato|9/15/2022
Y08932191|3014365759|Facile|H0059EXW|9/15/2022|648|||31618|Accepted|9/15/2022
Y08934641|3014373506|Facile|H01AN655|9/28/2022|250|||32217|Accepted|9/15/2022
Y08940221|3014367526|Facile|FLESRAAP|9/15/2022|399.01|||30250|Accepted|9/15/2022
Y04038272||Facile|ESNAWAAV|1/14/2022|2374|||8508|Scatto Bloccato|9/15/2022
Y03958802||Facile|FA96WABA|1/14/2022|1298|||11304|Scatto Bloccato|9/15/2022
Y03942452||Facile|H02PGZDD|1/14/2022|2932.17|||11876|Scatto Bloccato|9/15/2022
Y03895002||Facile|H04GYWGG|1/14/2022|1647|||12210|Scatto Bloccato|9/15/2022
Y04056782||Facile|H01PX8KK|1/14/2022|3463.55|||10807|Scatto Bloccato|9/15/2022
Y04038432||Facile|EGDYYAAY|1/14/2022|10037.95|||4105|Scatto Bloccato|9/15/2022
Y03952272||Facile|H016XYGG|1/14/2022|2117|||7877|Scatto Bloccato|9/15/2022
Y04062112||Facile|H05PDR65|1/14/2022|1917|||6444|Scatto Bloccato|9/15/2022
Y04006002||Facile|G1EYUAAU|1/14/2022|449|||9621|Scatto Bloccato|9/15/2022
Y04070602||Facile|H05SR1DD|1/14/2022|648|||9621|Scatto Bloccato|9/15/2022
Y03970112||Facile|H02MZPED|1/14/2022|4668|||11130|Scatto Bloccato|9/15/2022
Y03973502||Facile|DB40LAAL|1/14/2022|848|||10885|Scatto Bloccato|9/15/2022
Y04061832||Facile|H017F166|1/14/2022|2247|||11943|Scatto Bloccato|9/15/2022
Y04069272||Facile|F6L7LAAL|1/14/2022|1181.9|||8945|Scatto Bloccato|9/15/2022
Y03935482||Facile|EHGF2AA1|1/14/2022|723.45|||1530|Scatto Bloccato|9/15/2022
Y04057612||Facile|E123MAAM|1/14/2022|1124.95|||12543|In attesa scatto|9/15/2022
Y03952172||Facile|H016XYGG|1/14/2022|7447|||7877|Scatto Bloccato|9/15/2022
Y04062332||Facile|H0024T00|1/14/2022|1648|||11157|Scatto Bloccato|9/15/2022
Y04040522||Facile|A91U5AA5|1/14/2022|990|||12989|Scatto Bloccato|9/15/2022
Y04055862||Facile|DESL7AA6|1/14/2022|1313|||12630|Scatto Bloccato|9/15/2022
Y04056342||Facile|H06P2ZRR|1/14/2022|2327|||2609|Scatto Bloccato|9/15/2022
Y04054842||Facile|DKTSUAAT|1/14/2022|2775.9|||1424|Scatto Bloccato|9/15/2022
Y03998862||Facile|DDFSHAAG|1/14/2022|2106.75|||8871|Scatto Bloccato|9/15/2022
Y08963951|3014366797|Facile|B9KDBAAA|9/16/2022|598|||31618|Accepted|9/16/2022
Y08965200|3014368354|365|APJ3NAAN|9/20/2022|2472.3|||11290|Accepted|9/16/2022
Y08966211|3014366594|Facile|EXNWBAAB|9/16/2022|499|||32218|Accepted|9/16/2022
Y08968611|3014366805|Facile|EV8FGAAF|9/16/2022|397.99|||31618|Accepted|9/16/2022
Y08969711|3014366700|Facile|BJDYHAAH|9/14/2022|1998|||30110|Accepted|9/16/2022
Y09008231|3014367605|Facile|A3XUGAAG|9/19/2022|499|||32217|Accepted|9/19/2022
Y09008641|3014371834|Facile|BM1RYAAX|9/26/2022|2199.83|||32817|Accepted|9/19/2022
Y09010921|3014367422|Facile|H005F811|9/16/2022|399|||30190|Accepted|9/19/2022
Y09012700|3014367907|365|H07D3X22|9/19/2022|1178|||7252|Accepted|9/19/2022
Y09013161|3014367587|Facile|H01D1JAJ|9/19/2022|1281.9|||4615|Accepted|9/19/2022
Y04002012||Facile|H02HLH21|1/18/2022|1088|||1439|Scatto Bloccato|9/19/2022
Y09039731|3014368135|Facile|H063Y2TT|9/20/2022|602.1|||9256|Accepted|9/20/2022
Y09040181|3014368136|Facile|AU3N4AA3|9/20/2022|950|||31619|Accepted|9/20/2022
Y09042611|3014368366|Facile|H01NS7WW|9/20/2022|499|||32217|Accepted|9/20/2022
Y09050671|3014369161|Facile|H0520755|9/21/2022|3248|||12306|Accepted|9/20/2022
Y09071711|3014371836|Facile|EAGMKAAJ|9/26/2022|2389.88|||11621|Accepted|9/21/2022
Y09075871|3014372574|Facile|H01461VV|9/22/2022|799|||32218|Accepted|9/21/2022
Y09076731|3014369886|Facile|GDRW1AA1|9/21/2022|499|||32217|Accepted|9/21/2022
Y09076911|3014370614|Facile|FWNZWAAW|9/21/2022|599|||32218|Accepted|9/21/2022
Y09105121|3014371230|Facile|H006PKGF|9/22/2022|1999.99|||32218|Accepted|9/22/2022
Y09106281|3014370470|Facile|B8A04AA4|9/23/2022|697|||1607|Accepted|9/22/2022
Y09106920|3014369942|365|B3HRKAAJ|9/20/2022|199|||30250|Accepted|9/22/2022
Y09135980|3014370593|365|FHTY6AA6|9/23/2022|199|||30221|Accepted|9/23/2022
Y09136911|3014376476|Facile|H02M9KKJ|10/6/2022|499|||32217|Accepted|9/23/2022
Y09137350|3014377767|365|GG844AA4|10/10/2022|1640.3|||8485|Accepted|9/23/2022
Y09143971|3014370968|Facile|B999EAAE|9/23/2022|998|||30190|Accepted|9/23/2022
Y04237922||Facile|DNEMRAB9|1/24/2022|1994|||10369|In attesa scatto|9/23/2022
Y09173890|3014372000|365|BZ5PXAAW|9/27/2022|1412|||60855|Accepted|9/26/2022
Y09174091|3014374004|Facile|H02BMLYX|9/30/2022|490|||4635|Accepted|9/26/2022
Y09177881|3014373887|Facile|BM51TAAT|9/29/2022|479.2|||2311|Accepted|9/26/2022
Y09178191|3014371331|Facile|H01RPBFE|9/8/2022|548|||30190|Accepted|9/26/2022
Y09178701|3014371411|Facile|H01D6R43|9/26/2022|349|||31618|Accepted|9/26/2022
Y09184391|3014371588|Facile|GW13ZAAZ|9/26/2022|349|||31618|Accepted|9/26/2022
Y04055392||Facile|B7SVKAAK|1/25/2022|2555|||11893|In attesa scatto|9/26/2022
Y09213090|3014372061|365|DB31RAAR|9/27/2022|179|||30221|Accepted|9/27/2022
Y09217471|3014372344|Facile|E3S7SAAS|9/27/2022|349|||32217|Accepted|9/27/2022
Y09244381|3014374223|Facile|FL14YAAY|9/28/2022|1799|||32218|Accepted|9/28/2022
Y09244410|3014373085|365|H061PHRP|9/28/2022|499|||11710|Accepted|9/28/2022
Y09248230|3014373837|365|D19A3AA2|9/29/2022|17557|||1424|Accepted|9/28/2022
Y09248311|3014373054|Facile|EK52VAAV|9/28/2022|849|||30110|Accepted|9/28/2022
Y09253461|3014373247|Facile|H049MA32|9/28/2022|5649|||11973|Accepted|9/28/2022
Y03916432||Facile|H0030KPN|1/27/2022|1090.15|||3063|Scatto Bloccato|9/28/2022
Y04379412||Facile|H013PM98|1/27/2022|379|||10670|Scatto Bloccato|9/28/2022
Y09276361|3014373961|Facile|H030RGUT|9/29/2022|766.72|||12007|Accepted|9/29/2022
Y09277131|3014374040|Facile|EVJUMAAM|9/30/2022|3998|||60825|Accepted|9/29/2022
Y09300131|3014375052|Facile|H007ZUKK|10/4/2022|1198|||12152|Accepted|9/30/2022
Y09324220|3014374694|365|EW53EADB|10/3/2022|8188.4|||2011|Accepted|10/2/2022
Y09335821|3014374638|Facile|AWLWSAAS|10/3/2022|629|||30110|Accepted|10/3/2022
Y09336611|3014374801|Facile|FA7VTAAT|10/3/2022|699|||30190|Accepted|10/3/2022
Y09338821|3014374871|Facile|B1E9DAAD|10/4/2022|7982.9|||4438|Accepted|10/3/2022
Y09340931|3014377122|Facile|H06EWG76|10/7/2022|2021.28|||8261|Accepted|10/3/2022
Y09342681|3014374759|Facile|H069VWBB|10/3/2022|299|||31618|Accepted|10/3/2022
Y09344010|3014386023|365|BVYM1AA0|10/24/2022|2471|||5178|Accepted|10/3/2022
Y09347600|3014378189|365|AUBGFAAE|10/11/2022|4740.43|||6575|Accepted|10/3/2022
Y09352950|3014375704|365|A5DL1AA0|10/5/2022|7434.75|||2608|Accepted|10/4/2022
Y03135842||Facile|H01S0PRP|11/12/2021|2946|||992|Scatto Bloccato|9/13/2022
Y03059972||Facile|H06ZRJED|11/13/2021|445.65|||991|Scatto Bloccato|9/13/2022
Y03978982||Facile|A71ADAAB|1/12/2022|2000.9|ANN||2042|Scatto Bloccato|9/13/2022
Y04000312||Facile|B496LAAL|1/12/2022|1366|||5771|Scatto Bloccato|9/13/2022
Y03956862||Facile|H01689VV|1/12/2022|1847|||3068|In attesa scatto|9/13/2022
Y03954562||Facile|BLGLYAAX|1/13/2022|1591.9|||12009|Scatto Bloccato|9/13/2022
Y03946352||Facile|DMDK8AA7|1/12/2022|1755|||1046|Scatto Bloccato|9/14/2022
Y03997602||Facile|BSB83AA3|1/13/2022|1495.9|||6901|Scatto Bloccato|9/14/2022
Y04012592||Facile|AGPNZAAY|1/13/2022|3913|||5300|Scatto Bloccato|9/14/2022
Y04000272||Facile|H068FFLK|1/13/2022|1449.55|||8871|Scatto Bloccato|9/14/2022
Y04030592||Facile|H02W3NGF|1/13/2022|1098|||6444|Scatto Bloccato|9/14/2022
Y04029402||Facile|G3VNFAAE|1/13/2022|1128|||1056|Scatto Bloccato|9/14/2022
Y04004822||Facile|DNH3KAAK|1/13/2022|1296|||2917|In attesa scatto|9/14/2022
Y03984952||Facile|H060MKHG|1/13/2022|2347|||9644|Scatto Bloccato|9/14/2022
Y04034432||Facile|DD071AA1|1/13/2022|769|||9346|Scatto Bloccato|9/14/2022
Y04035882||Facile|H07G11SS|1/13/2022|349|||12052|In attesa scatto|9/14/2022
Y03999252||Facile|EN8E7AA6|1/27/2022|1652.45|||8871|In attesa scatto|9/28/2022
Y04205032||Facile|BVRE5AA4|1/26/2022|1948|||1642|In attesa scatto|9/28/2022
Y04355752||Facile|H07BZ322|1/26/2022|848|||6846|In attesa scatto|9/28/2022
Y04357112||Facile|EFM7TAAT|1/26/2022|2267.3|||12055|In attesa scatto|9/28/2022
Y04357082||Facile|B5JYZAAZ|1/26/2022|2648|||1088|In attesa scatto|9/28/2022
Y04109632||Facile|B3MVAAB9|1/26/2022|1649|||4830|In attesa scatto|9/28/2022
Y04286902||Facile|H054B9NN|1/27/2022|499|||12020|In attesa scatto|9/28/2022
Y04081772||Facile|GMRRYAAX|1/27/2022|1288.45|||8871|Scatto Bloccato|9/28/2022
Y04168782||Facile|AB8R1AA0|1/26/2022|1703.95|||12813|In attesa scatto|9/28/2022
Y04329412||Facile|H01V00JJ|1/26/2022|3266|||10028|Scatto Bloccato|9/28/2022
Y04356952||Facile|F08A4AA3|1/26/2022|1278|||9644|In attesa scatto|9/28/2022
Y04328332||Facile|EPT77AA7|1/26/2022|769|||11917|In attesa scatto|9/28/2022
Y04360502||Facile|BA8XBAAB|1/26/2022|982.9|||10086|In attesa scatto|9/28/2022
Y04317972||Facile|H02PAXEE|1/26/2022|924|||9621|In attesa scatto|9/28/2022
Y04228852||Facile|FANHVAAU|1/26/2022|334.17|||12125|In attesa scatto|9/28/2022
Y04352552||Facile|DU9BVAAU|1/26/2022|1098|||12236|In attesa scatto|9/28/2022
Y04279092||Facile|FS1KDAAB|1/26/2022|902.45|||9579|In attesa scatto|9/28/2022
Y04354192||Facile|H01NRHBA|1/26/2022|2740|||6444|In attesa scatto|9/28/2022
Y04039552||Facile|H06M61HH|1/26/2022|1098|||1012|Scatto Bloccato|9/28/2022
Y04352582||Facile|DGBHJAAH|1/26/2022|723.45|||2102|In attesa scatto|9/28/2022
Y04352982||Facile|FZNM9AA8|1/26/2022|1856.9|||2206|In attesa scatto|9/28/2022
Y04350772||Facile|AP52XAAX|1/26/2022|2291|||5142|In attesa scatto|9/28/2022
Y04301142||Facile|BT9FYAAX|1/26/2022|2181.45|||4091|In attesa scatto|9/28/2022
Y04300772||Facile|H01VUTWW|1/26/2022|1326.8|||8621|In attesa scatto|9/28/2022
Y04060232||Facile|H02MSARP|1/26/2022|2171.8|||2917|In attesa scatto|9/28/2022
Y04134712||Facile|H05U8NJH|1/26/2022|1948|||5771|In attesa scatto|9/28/2022
Y04292712||Facile|H0060199|1/26/2022|2699.95|||9569|In attesa scatto|9/28/2022
Y04132932||Facile|H02PX855|1/26/2022|1798|||12554|In attesa scatto|9/28/2022
Y04325972||Facile|B8D2MAAM|1/26/2022|1398|||3693|In attesa scatto|9/28/2022
Y04222722||Facile|H05N6TJJ|1/26/2022|4455.9|||5332|Scatto Bloccato|9/28/2022
Y04196282||Facile|BZAM9AA8|1/26/2022|2728.85|||12009|In attesa scatto|9/28/2022
Y04333182||Facile|BVLSJAAH|1/26/2022|1297|||4202|In attesa scatto|9/28/2022
Y04358332||Facile|H043MTXW|1/26/2022|529|||12052|In attesa scatto|9/28/2022
Y04358262||Facile|H01ZBNAM|1/26/2022|1098|||12371|In attesa scatto|9/28/2022
Y04234732||Facile|BUSKGAAF|1/26/2022|1324.82|||12219|In attesa scatto|9/28/2022
Y04124032||Facile|H05T6YPP|1/26/2022|299|||5541|In attesa scatto|9/28/2022
Y04353412||Facile|EHUZFAAF|1/26/2022|2636.45|||12102|Scatto Bloccato|9/28/2022
Y04354002||Facile|H003SEWV|1/26/2022|2005.9|||2435|In attesa scatto|9/28/2022
Y04286872||Facile|H05BE0SS|1/27/2022|499|||12020|In attesa scatto|9/28/2022
Y04163242||Facile|BYFS2AA1|1/26/2022|848|||1604|In attesa scatto|9/28/2022
Y04327012||Facile|H02179TT|1/26/2022|316.95|||9274|Scatto Bloccato|9/28/2022
Y04068872||Facile|FY565AA5|1/26/2022|2848|||11941|In attesa scatto|9/28/2022
Y04081752||Facile|GMRRYAAX|1/26/2022|498.49|||8871|Scatto Bloccato|9/28/2022
Y04359162||Facile|BH2VYAAY|1/26/2022|1604|||10086|In attesa scatto|9/28/2022
Y04327172||Facile|GUJ9AAA8|1/27/2022|499|||7290|In attesa scatto|9/28/2022
Y03374952||Facile|H07E1Y88|11/27/2021|528|||992|Scatto Bloccato|9/28/2022
Y04124512||Facile|H06NMXMM|1/26/2022|579|||8700|Scatto Bloccato|9/28/2022
Y03371782||Facile|AAJJYAAX|11/27/2021|1189|||992|Scatto Bloccato|9/28/2022
Y04348242||Facile|H02SN444|1/26/2022|3132.17|||3288|Scatto Bloccato|9/28/2022
Y04388302||Facile|H05W4EYX|1/27/2022|3047|||11759|Scatto Bloccato|9/28/2022
Y04332402||Facile|DMR2WAAW|1/27/2022|6946|||11141|In attesa scatto|9/29/2022
Y04387422||Facile|DMMMMAAL|1/27/2022|1639.05|||12989|In attesa scatto|9/29/2022
Y04385582||Facile|H02HGPVU|1/27/2022|3273.95|||2543|In attesa scatto|9/29/2022
Y04230652||Facile|H06UNAKJ|1/27/2022|1948|||12819|In attesa scatto|9/29/2022
Y04357352||Facile|H068WDKJ|1/27/2022|2648|||12261|In attesa scatto|9/29/2022
Y04388952||Facile|BPYG5AA4|1/27/2022|1098|||10615|In attesa scatto|9/29/2022
Y04394972||Facile|H07F4433|1/27/2022|1047|||12498|In attesa scatto|9/29/2022
Y04203362||Facile|BV6SWAAV|1/27/2022|2006.44|||8294|In attesa scatto|9/29/2022
Y04389032||Facile|H05W4LUT|1/27/2022|499|||11847|Scatto Bloccato|9/29/2022
Y03913632||Facile|ANABNAAM|1/28/2022|3666|||9989|In attesa scatto|9/29/2022
Y04297042||Facile|B83MXAAW|1/28/2022|4302|||3469|In attesa scatto|9/29/2022
Y04225842||Facile|BT61VAAV|1/28/2022|1268|||12545|In attesa scatto|9/29/2022
Y04275402||Facile|F9HMDAAB|1/27/2022|3199.99|||2206|In attesa scatto|9/29/2022
Y04191822||Facile|DADLYAAX|1/27/2022|1096.95|||1088|In attesa scatto|9/29/2022
Y04318192||Facile|H0028KVU|1/27/2022|1098|||12055|In attesa scatto|9/29/2022
Y04394162||Facile|H069ZGWV|1/27/2022|1247|||11710|In attesa scatto|9/29/2022
Y04388362||Facile|H02KVBDB|1/27/2022|1124.95|||8261|In attesa scatto|9/29/2022
Y04391582||Facile|H06KLPJH|1/27/2022|499|||4459|In attesa scatto|9/29/2022
Y04007502||Facile|DNHSPAAN|1/28/2022|2097|||12371|In attesa scatto|9/29/2022
Y04387682||Facile|H07H5WLL|1/28/2022|848|||10615|In attesa scatto|9/29/2022
Y04231722||Facile|H02TPUJJ|1/27/2022|1741.94|||12630|In attesa scatto|9/29/2022
