contratto_cod|codice_ordine_sap|tipo_contratto|codice_opec|data_firma|net_amount|causale_annullamento|data_annullamento|codice_agente|status_quote|creazione_dta
Y02476710|3014217237|365|B3PTFAAE|10/20/2021|319|||30190|Accepted|10/20/2021
Y02476890|3014217982|365|H0592WDD|10/21/2021|2342.4|||7849|Accepted|10/20/2021
Y02476901|3014217048|Facile|B816HAAH|10/20/2021|1696|||31619|Accepted|10/20/2021
Y02477171|3014218128|Facile|A2R8TAAT|10/21/2021|1983|||32218|Accepted|10/20/2021
Y02477571|3014217242|Facile|FS4FJAAH|10/20/2021|3078.4|||5178|Accepted|10/20/2021
Y02478001|3014217984|Facile|FF2T1AA1|10/21/2021|777|||32218|Accepted|10/20/2021
Y02478181|3014217768|Facile|H06NN055|10/20/2021|598|||32218|Accepted|10/20/2021
Y02478601|3014217142|Facile|BBJ32AA2|10/20/2021|598|||31619|Accepted|10/20/2021
Y02479130|3014217210|365|F1KY0AA0|10/20/2021|429|||30190|Accepted|10/20/2021
Y02479350|3014217637|365|EKPNMAAL|10/20/2021|1549|||30110|Accepted|10/20/2021
Y02479571|3014217680|Facile|DDZV5AA5|10/21/2021|1350.52|||60805|Accepted|10/20/2021
Y02479621|3014217160|Facile|E14NSAAR|10/20/2021|300|||31612|Accepted|10/20/2021
Y02479721|3014217245|Facile|H01SFSPN|10/20/2021|5230.9|||3851|Accepted|10/20/2021
Y02479861|3014217348|Facile|EVFTUAAT|10/20/2021|578.5|||8416|Accepted|10/20/2021
Y02479980|3014217189|365|FYW6AAA6|10/20/2021|429|||31618|Accepted|10/20/2021
Y02480420|3014217211|365|DDK98AA8|10/20/2021|199|||30220|Accepted|10/20/2021
Y02480571|3014217246|Facile|EL4GBAAA|10/20/2021|798|||30110|Accepted|10/20/2021
Y02480851|3014217251|Facile|H020V9HH|10/20/2021|300|||501|Accepted|10/20/2021
Y02481020|3014217255|365|AS9P3AA2|10/20/2021|399|||30190|Accepted|10/20/2021
Y02481171|3014217259|Facile|H006K9LL|10/20/2021|449|||30110|Accepted|10/20/2021
Y02481881|3014217306|Facile|AWHNYAAX|10/20/2021|399|||30221|Accepted|10/20/2021
Y02481340|3014217897|365|H06G9WPP|10/21/2021|809.61|||11130|Accepted|10/20/2021
Y02482041|3014217642|Facile|BVNDYAAX|10/20/2021|748|||30110|Accepted|10/20/2021
Y02482130|3014218045|365|GAKYYAAY|10/20/2021|399|||30190|Accepted|10/20/2021
Y02482421|3014218085|Facile|H01XGS10|10/20/2021|400|||30117|Accepted|10/20/2021
Y02483000|3014217772|365|DEJXZABA|10/21/2021|6301.9|||1626|Accepted|10/20/2021
Y02483140|3014217643|365|DF9MLAAK|10/21/2021|1231.76|||2607|Accepted|10/20/2021
Y02500710|3014217648|365|H07GEJYX|10/19/2021|349|||31811|Accepted|10/21/2021
Y02501111|3014217649|Facile|FV3JFAAE|10/20/2021|599|||30110|Accepted|10/21/2021
Y02501200|3014217651|365|H02T33JJ|10/20/2021|1705|||31815|Accepted|10/21/2021
Y02501250|3014217653|365|FR0GEAAD|10/21/2021|349|||30190|Accepted|10/21/2021
Y02501441|3014217656|Facile|AFZU1AA1|10/19/2021|499|||31619|Accepted|10/21/2021
Y02501801|3014217899|Facile|H01PKV66|10/21/2021|498|||32218|Accepted|10/21/2021
Y02501841|3014218018|Facile|EX7Y0AA0|10/21/2021|699|||32218|Accepted|10/21/2021
Y02501961|3014217990|Facile|H06UVL87|10/21/2021|598|||32218|Accepted|10/21/2021
Y02501971|3014217920|Facile|DYBS3AA2|10/21/2021|449|||32218|Accepted|10/21/2021
Y02502060|3014217697|365|H01KGRJH|10/20/2021|800|||30117|Accepted|10/21/2021
Y02502070|3014217834|365|GB0MNAAM|10/21/2021|400|||30190|Accepted|10/21/2021
Y02502101|3014217901|Facile|H015MDPN|10/21/2021|1300|||32218|Accepted|10/21/2021
Y02502171|3014217699|Facile|ETML0AAZ|10/19/2021|648|||31619|Accepted|10/21/2021
Y02502241|3014217736|Facile|BU4N2AA1|10/19/2021|442|||30110|Accepted|10/21/2021
Y02502271|3014217719|Facile|H009GY44|10/21/2021|1089|||30110|Accepted|10/21/2021
Y02502371|3014217701|Facile|AYEY5AA5|10/21/2021|698|||30110|Accepted|10/21/2021
Y02502580|3014218156|365|EDY9DAAD|10/21/2021|449|||32217|Accepted|10/21/2021
Y02504890|3014217824|365|DEVH7AA6|10/21/2021|529|||30190|Accepted|10/21/2021
Y02502711|3014217903|Facile|B47R7AA6|10/21/2021|999|||32218|Accepted|10/21/2021
Y02502731|3014217722|Facile|H02NK333|10/19/2021|800|||31612|Accepted|10/21/2021
Y02503141|3014217739|Facile|E68G2AA1|10/20/2021|872|||31619|Accepted|10/21/2021
Y02503200|3014217746|365|AUEPUAAT|10/20/2021|399|||30250|Accepted|10/21/2021
Y02503241|3014217993|Facile|A676MAAM|10/21/2021|199|||32218|Accepted|10/21/2021
Y02503731|3014217905|Facile|H06SPV77|10/21/2021|548|||32218|Accepted|10/21/2021
Y02503260|3014222471|365|B874EAAE|10/20/2021|400|||30117|Accepted|10/21/2021
Y02503321|3014217748|Facile|GA6FSAAR|10/21/2021|400|||9579|Accepted|10/21/2021
Y02503330|3014217779|365|DPW5NAAN|10/21/2021|653|||30190|Accepted|10/21/2021
Y02503341|3014217994|Facile|AT425AA5|10/21/2021|758|||32218|Accepted|10/21/2021
Y02503361|3014218046|Facile|H02M8YSS|10/21/2021|399|||32218|Accepted|10/21/2021
Y02503380|3014217780|365|H00448EE|10/21/2021|1448|||63078|Accepted|10/21/2021
Y02503491|3014217793|Facile|E0K4PAAP|10/20/2021|439|||30110|Accepted|10/21/2021
Y02503601|3014217995|Facile|H012H8FF|10/21/2021|718|||32218|Accepted|10/21/2021
Y06090272||Facile|DJK3GAAG|4/21/2022|2942|||9989|Scatto Bloccato|12/22/2022
Y06069852||Facile|BRMLPAAN|4/21/2022|1831.9|||3063|In attesa scatto|12/22/2022
Y06160882||Facile|H07JN1ZZ|4/21/2022|1198|||60844|Scatto Bloccato|12/22/2022
Y06170062||Facile|AUGRNAAM|4/21/2022|2151.9|||2284|Scatto Bloccato|12/22/2022
Y06012752||Facile|B2UELAAK|4/21/2022|1198|||12545|Scatto Bloccato|12/22/2022
Y06198612||Facile|D1BDMAAL|4/21/2022|2948|||12150|Scatto Bloccato|12/22/2022
Y06030312||Facile|BBTKRAAP|4/21/2022|948|||9736|In attesa scatto|12/22/2022
Y06204442||Facile|H05TFM76|4/21/2022|629|||8523|Scatto Bloccato|12/22/2022
Y06197132||Facile|A6ADKAAJ|4/21/2022|1300.95|||12120|In attesa scatto|12/22/2022
Y06155752||Facile|H06L2Y66|4/21/2022|1098|||8700|Scatto Bloccato|12/22/2022
Y06200582||Facile|DAA6ZAAZ|4/21/2022|2197|||11168|In attesa scatto|12/22/2022
Y06204202||Facile|H06YT0RR|4/21/2022|997.97|||11759|Scatto Bloccato|12/22/2022
Y06205272||Facile|H051GJBA|4/21/2022|1198|||11955|Scatto Bloccato|12/22/2022
Y06179282||Facile|BMNABAA9|4/21/2022|1485.9|||8496|Scatto Bloccato|12/22/2022
Y06181392||Facile|D513XAAX|4/21/2022|2297|||9989|Scatto Bloccato|12/22/2022
Y06180442||Facile|BXY1EAAE|4/21/2022|6263|||6282|Scatto Bloccato|12/22/2022
Y06198652||Facile|ERDPAAAN|4/21/2022|1014|||1530|Scatto Bloccato|12/22/2022
Y06197872||Facile|H0068RFE|4/21/2022|747|||12490|In attesa scatto|12/22/2022
Y06118572||Facile|H01D9TLL|4/21/2022|4131.9|||9393|Scatto Bloccato|12/22/2022
Y06171572||Facile|GE5NVAAU|4/21/2022|2873|||5527|Scatto Bloccato|12/22/2022
Y06203612||Facile|FTFMWAAV|4/21/2022|2298|||6444|Scatto Bloccato|12/22/2022
Y06089882||Facile|AP5VBAAB|4/21/2022|977|||10846|In attesa scatto|12/22/2022
Y06204052||Facile|AFSJNAAM|4/21/2022|1198|||10615|Scatto Bloccato|12/22/2022
Y06088132||Facile|B6BZTAAT|4/21/2022|1681.9|||12011|Scatto Bloccato|12/22/2022
Y06208042||Facile|GAS76AA6|4/21/2022|1372|||12490|Scatto Bloccato|12/22/2022
Y06068122||Facile|H02EVWGG|4/21/2022|599|||12143|Scatto Bloccato|12/22/2022
Y06201902||Facile|H05MWS0Z|4/21/2022|1198|||12726|Scatto Bloccato|12/22/2022
Y05888442||Facile|H02SZDED|4/21/2022|1748|||1626|In attesa scatto|12/22/2022
Y06203022||Facile|H005FKUT|4/21/2022|728.9|||10077|Scatto Bloccato|12/22/2022
Y06170852||Facile|DB5L4AA3|4/22/2022|2334.9|||1439|Scatto Bloccato|12/22/2022
Y06197182||Facile|H06PTGXW|4/21/2022|1598|||12345|Scatto Bloccato|12/22/2022
Y06173892||Facile|FHYL7AA6|4/21/2022|2076|||6284|Scatto Bloccato|12/22/2022
Y05877032||Facile|A78AJAAH|4/21/2022|3196|||7803|Scatto Bloccato|12/22/2022
Y06175332||Facile|GH6H8AA7|4/21/2022|3410.01|||10961|Scatto Bloccato|12/22/2022
Y06152542||Facile|ERJPMAAL|4/21/2022|3997.5|||4670|Scatto Bloccato|12/22/2022
Y06176702||Facile|AJ5TBAAB|4/21/2022|1198|||1056|In attesa scatto|12/22/2022
Y05971462||Facile|DGF30AA0|4/21/2022|2797|||11550|Scatto Bloccato|12/22/2022
Y06063792||Facile|H02M95HH|4/21/2022|1248|||1046|Scatto Bloccato|12/22/2022
Y06004152||Facile|H07AVENM|4/29/2022|1715.4|||8871|Scatto Bloccato|12/22/2022
Y11205023||Facile|G3YTHAAH|12/29/2022|0|||SYSINT24|In attesa scatto|12/29/2022
Y11205493||Facile|DBKW3AA3|12/29/2022|0|||SYSINT24|In attesa scatto|12/29/2022
Y11279320||365|H0709UEE|1/9/2023|0|||992|Accepted|1/5/2023
Y05594842||Facile|DX00NAAN|3/22/2022|1128|||992|Scatto Bloccato|1/21/2023
Y05596682||Facile|DAJWUAAU|3/22/2022|728|||992|Scatto Bloccato|1/21/2023
Y05596862||Facile|A8AXDAAD|3/22/2022|349|||992|Scatto Bloccato|1/21/2023
Y05601312||Facile|H02VVDWV|3/22/2022|599|||992|Scatto Bloccato|1/21/2023
Y05450952||Facile|FLYWGAAG|3/22/2022|599|||992|Scatto Bloccato|1/21/2023
Y06634252||Facile|H030PUTT|5/23/2022|2547|||2822|Scatto Bloccato|1/21/2023
Y06428342||Facile|H01B18RR|5/21/2022|3899.9|||4615|In attesa scatto|1/21/2023
Y06847482||Facile|H059J6NN|5/21/2022|599|||12353|Scatto Bloccato|1/21/2023
Y06871942||Facile|H069RA21|5/21/2022|3547|||11876|Scatto Bloccato|1/21/2023
Y06872142||Facile|H06A92RR|5/21/2022|1029|||1810|Scatto Bloccato|1/21/2023
Y06872232||Facile|H07FJFYX|5/21/2022|599|||12798|Scatto Bloccato|1/21/2023
Y06751052||Facile|H02TZPLK|5/21/2022|599|||12823|Scatto Bloccato|1/21/2023
Y05596692||Facile|GLR8PAAP|3/22/2022|599|||992|Scatto Bloccato|1/21/2023
Y05597662||Facile|H03ZYW22|3/22/2022|699|||992|Scatto Bloccato|1/21/2023
Y05602212||Facile|H063H2TT|3/22/2022|599|||992|Scatto Bloccato|1/21/2023
Y05242832||Facile|H06Z1YFF|3/22/2022|1098|||992|Scatto Bloccato|1/21/2023
Y05615422||Facile|H07H4UDD|3/22/2022|599|||992|Scatto Bloccato|1/21/2023
Y05599132||Facile|E67XSAAS|3/22/2022|1998|||992|Scatto Bloccato|1/21/2023
Y05597612||Facile|BL7KMAB9|3/22/2022|847|||992|Scatto Bloccato|1/21/2023
Y05601702||Facile|H01NJZ44|3/22/2022|1797|||992|Scatto Bloccato|1/21/2023
Y05310491||Facile|AJGP8AA7|3/7/2022|0||1/21/2023|CCVT5|Annullata|3/7/2022
Y03971372||Facile|H07DX177|1/11/2022|898|||10565|Scatto Bloccato|9/12/2022
Y03973472||Facile|E7KHPAAN|1/11/2022|1348|||1046|Scatto Bloccato|9/12/2022
Y03977872||Facile|GFKY0AA0|1/12/2022|1098|||10058|Scatto Bloccato|9/12/2022
Y03882272||Facile|DFT30AA0|1/11/2022|2268|||6444|Scatto Bloccato|9/12/2022
Y03961652||Facile|ADAT6AA5|1/11/2022|1268|||12989|Scatto Bloccato|9/12/2022
Y03977722||Facile|DB73HAAH|1/11/2022|1409.95|||11815|Scatto Bloccato|9/12/2022
Y03981002||Facile|A86NTAAS|1/11/2022|2997|||6444|Scatto Bloccato|9/12/2022
Y03978522||Facile|BU8S5AA4|1/11/2022|1178|||10869|Scatto Bloccato|9/12/2022
Y04012742||Facile|GXW5UAAU|1/12/2022|299|||11549|Scatto Bloccato|9/13/2022
Y03997332||Facile|H03GKD76|1/12/2022|848|||10708|Scatto Bloccato|9/13/2022
Y03997382||Facile|GU91PAAP|1/12/2022|3647|||6097|Scatto Bloccato|9/13/2022
Y04004822||Facile|DNH3KAAK|1/13/2022|1296|||2917|Scatto Bloccato|9/14/2022
Y04014562||Facile|AT4ZRAAR|1/13/2022|1251.9|||10782|Scatto Bloccato|9/14/2022
Y04035882||Facile|H07G11SS|1/13/2022|349|||12052|Scatto Bloccato|9/14/2022
Y04029602||Facile|H06VBWFF|1/13/2022|499|||12568|Scatto Bloccato|9/14/2022
Y03980352||Facile|H061P144|1/13/2022|848|||12273|Scatto Bloccato|9/14/2022
Y04001062||Facile|DU53DAAD|1/13/2022|2483.09|||11304|Scatto Bloccato|9/14/2022
Y04035452||Facile|H01RP777|1/13/2022|499|||6442|Scatto Bloccato|9/14/2022
Y04036742||Facile|GJS8EAAE|1/13/2022|5096|||11692|Scatto Bloccato|9/14/2022
Y03955972||Facile|H059TV77|1/13/2022|4397|||12007|Scatto Bloccato|9/14/2022
Y04007772||Facile|A9S16AA6|1/13/2022|2501.8|||12939|Scatto Bloccato|9/14/2022
Y04012092||Facile|A1YF4AA3|1/14/2022|1836.9|||6790|Scatto Bloccato|9/14/2022
Y04002192||Facile|EYE4BAAB|1/14/2022|1128|||6790|Scatto Bloccato|9/15/2022
Y04011382||Facile|H0604X55|1/14/2022|1268|||12545|Scatto Bloccato|9/15/2022
Y04057692||Facile|H05U45YY|1/14/2022|658.29|||11793|Scatto Bloccato|9/15/2022
Y04059122||Facile|G4JHDAAB|1/14/2022|1098|||12377|Scatto Bloccato|9/15/2022
Y04060022||Facile|E5K3SAAS|1/14/2022|1490.1|||6559|Scatto Bloccato|9/15/2022
Y03970612||Facile|H02W6444|1/14/2022|2265.8|||4438|Scatto Bloccato|9/15/2022
Y04057392||Facile|A9Z9HAAH|1/14/2022|499|||12273|Scatto Bloccato|9/15/2022
Y04033792||Facile|H01N3022|1/14/2022|1385.9|||8523|Scatto Bloccato|9/15/2022
Y04057192||Facile|GSA3GAAG|1/14/2022|475|||12547|Scatto Bloccato|9/15/2022
Y03893602||Facile|H03VWDHG|1/14/2022|1098|||6052|Scatto Bloccato|9/15/2022
Y04012902||Facile|EAEPDAAB|1/18/2022|3697|||12554|Scatto Bloccato|9/15/2022
Y04087112||Facile|H067JNZY|1/15/2022|149|||300|Scatto Bloccato|9/17/2022
Y04056032||Facile|D985YAAY|1/15/2022|932.45|||6184|Scatto Bloccato|9/17/2022
Y04070232||Facile|H012ZPWV|1/15/2022|334.17|||12543|Scatto Bloccato|9/17/2022
Y04070652||Facile|GY0WDAAD|1/15/2022|699|||2826|Scatto Bloccato|9/17/2022
Y04099102||Facile|BYFPKAAJ|1/17/2022|1653.45|||12630|In attesa scatto|9/19/2022
Y04039652||Facile|H02W7SUT|1/18/2022|3134.9|||3860|Scatto Bloccato|9/19/2022
Y04036612||Facile|H01JNNML|1/17/2022|2327|||1676|Scatto Bloccato|9/19/2022
Y04096572||Facile|D7KMZAAY|1/17/2022|955.8|||3860|Scatto Bloccato|9/19/2022
Y04069872||Facile|H06LJP21|1/17/2022|1613|||5142|Scatto Bloccato|9/19/2022
Y04063072||Facile|DWTKFAAE|1/17/2022|7439|||6444|In attesa scatto|9/19/2022
Y04102572||Facile|H07H5FJH|1/17/2022|499|||12568|Scatto Bloccato|9/19/2022
Y03936162||Facile|BLNJMAAL|1/17/2022|1997|||1121|Scatto Bloccato|9/19/2022
Y04121412||Facile|H07H5F0Z|1/18/2022|2446|||4617|In attesa scatto|9/20/2022
Y04060862||Facile|H05W10WW|1/18/2022|578|||2917|Scatto Bloccato|9/20/2022
Y04129332||Facile|D46ELAAK|1/18/2022|3836|||6338|Scatto Bloccato|9/20/2022
Y04190882||Facile|BWPZSAAS|1/20/2022|2908.45|||8871|Scatto Bloccato|9/22/2022
Y04031532||Facile|AGZ3WAAW|1/20/2022|1345.5|||3666|Scatto Bloccato|9/22/2022
Y04228462||Facile|ARA79AA9|1/21/2022|499|||12371|Scatto Bloccato|9/23/2022
Y03979962||Facile|B7TF3AA2|1/21/2022|937.9|||1088|In attesa scatto|9/23/2022
Y04130312||Facile|GYZ0GAAG|1/21/2022|4896|||8422|Scatto Bloccato|9/23/2022
Y04227592||Facile|H016FKDB|1/21/2022|2498|||9978|Scatto Bloccato|9/23/2022
Y04233662||Facile|H0009W00|1/21/2022|2347|||6444|Scatto Bloccato|9/23/2022
Y04169902||Facile|H06A40LL|1/21/2022|1268|||60869|Scatto Bloccato|9/23/2022
Y03912692||Facile|DWDWUAAU|1/4/2022|1198|||32817|Scatto Bloccato|11/5/2022
Y03905712||Facile|BRLMWAAV|1/4/2022|728|||30110|Scatto Bloccato|11/5/2022
Y03999542||Facile|ERG62AA2|1/10/2022|179|||32218|Scatto Bloccato|11/11/2022
Y04038092||Facile|A5M0ZAAZ|1/10/2022|349|||31815|Scatto Bloccato|11/11/2022
Y03979472||Facile|FFV65AA5|1/11/2022|379|||992|Scatto Bloccato|11/12/2022
Y04038582||Facile|H07A9KBA|1/11/2022|349|||31815|Scatto Bloccato|11/12/2022
Y03979802||Facile|H07E55YY|1/11/2022|4072|||992|Scatto Bloccato|11/12/2022
Y03981512||Facile|H07HNP32|1/11/2022|349|||32218|Scatto Bloccato|11/12/2022
Y04000552||Facile|A96S4AA3|1/11/2022|348|||30110|Scatto Bloccato|11/12/2022
Y04056222||Facile|H06TMAWV|1/11/2022|529|||992|Scatto Bloccato|11/12/2022
Y03972872||Facile|FSX9NAAN|1/11/2022|1816|||992|Scatto Bloccato|11/12/2022
Y04014542||Facile|DHJM1AA0|1/12/2022|349|||32218|Scatto Bloccato|11/13/2022
Y04009432||Facile|H0640YFF|1/12/2022|449|||32218|Scatto Bloccato|11/13/2022
Y03955052||Facile|DBFDGAAF|1/12/2022|3297|||992|Scatto Bloccato|11/13/2022
Y04012012||Facile|FB3UKAAK|1/12/2022|349|||992|Scatto Bloccato|11/13/2022
Y04008102||Facile|B0PY6AA6|1/12/2022|379|||31619|Scatto Bloccato|11/13/2022
Y04012212||Facile|H02GHK43|1/12/2022|349|||992|Scatto Bloccato|11/13/2022
Y04055842||Facile|A2YHUAAT|1/13/2022|349|||32218|Scatto Bloccato|11/14/2022
Y04056112||Facile|AG15YAAY|1/13/2022|349|||31619|Scatto Bloccato|11/14/2022
Y04069762||Facile|H02P6D10|1/13/2022|649|||31619|Scatto Bloccato|11/14/2022
Y04060462||Facile|EGV6KAAK|1/13/2022|377|||992|Scatto Bloccato|11/14/2022
Y04058892||Facile|DTS8JAAJ|1/13/2022|1313|||992|Scatto Bloccato|11/14/2022
Y04034042||Facile|H01375PP|1/13/2022|199|||32218|Scatto Bloccato|11/14/2022
Y04029252||Facile|H02ELG98|1/13/2022|399|||992|Scatto Bloccato|11/14/2022
Y03936962||Facile|F3FBTAAS|1/13/2022|449|||32218|Scatto Bloccato|11/14/2022
Y04063712||Facile|D2G1NAAN|1/13/2022|199|||32817|Scatto Bloccato|11/14/2022
Y04034282||Facile|E6X86AA6|1/13/2022|2046|||32817|Scatto Bloccato|11/14/2022
Y04039182||Facile|FY594AA4|1/17/2022|349|||991|Scatto Bloccato|11/14/2022
Y10310731||Facile|H0629HTS|11/14/2022|0||1/21/2023|12523|Annullata|11/14/2022
Y04064342||Facile|FSWA8AA7|1/14/2022|379|||32817|Scatto Bloccato|11/15/2022
Y04062272||Facile|H019XKUT|1/14/2022|379|||992|Scatto Bloccato|11/15/2022
Y04068752||Facile|D050PAAP|1/14/2022|1623|||992|Scatto Bloccato|11/15/2022
Y04057822||Facile|H0219HED|1/14/2022|449|||992|Scatto Bloccato|11/15/2022
Y04058482||Facile|AYN5DAAD|1/14/2022|774|||992|Scatto Bloccato|11/15/2022
Y04057852||Facile|H005X7VV|1/14/2022|199|||32817|Scatto Bloccato|11/15/2022
Y04061442||Facile|H01G8NED|1/14/2022|843|||992|Scatto Bloccato|11/15/2022
Y04058982||Facile|BZE46AA6|1/14/2022|228|||32817|Scatto Bloccato|11/15/2022
Y04070372||Facile|H056PHTS|1/14/2022|379|||992|Scatto Bloccato|11/15/2022
Y04062782||Facile|H063MU88|1/14/2022|548|||992|Scatto Bloccato|11/15/2022
Y04093192||Facile|FVKYGAAG|1/14/2022|299|||31815|Scatto Bloccato|11/15/2022
Y04099812||Facile|H004J3PP|1/17/2022|598|||32817|Scatto Bloccato|11/18/2022
Y04109602||Facile|H06ZY244|1/17/2022|349|||31815|Scatto Bloccato|11/18/2022
Y04110402||Facile|H05MY5HH|1/17/2022|349|||31815|Scatto Bloccato|11/18/2022
Y04106422||Facile|B0LREAAD|1/17/2022|449|||31815|Scatto Bloccato|11/18/2022
Y04122352||Facile|H01LYX55|1/17/2022|399|||30110|Scatto Bloccato|11/18/2022
Y04122112||Facile|FUR34AA4|1/18/2022|119|||0|Scatto Bloccato|11/19/2022
Y04136982||Facile|H06KDD76|1/18/2022|1078|||992|Scatto Bloccato|11/19/2022
Y04288062||Facile|FHPA2AA1|1/21/2022|529|||30250|Scatto Bloccato|11/22/2022
Y05083182||Facile|BBHPYAAX|3/22/2022|1955.9|||9972|Scatto Bloccato|11/22/2022
Y05000452||Facile|H05NF2ZZ|3/22/2022|599|||1530|In attesa scatto|11/22/2022
Y05594352||Facile|H07H8YGG|3/22/2022|2643|||1300|Scatto Bloccato|11/22/2022
Y05593442||Facile|BX6PZAAY|3/22/2022|599|||11550|Scatto Bloccato|11/22/2022
Y05591982||Facile|H04U8TDD|3/22/2022|7342|||12439|Scatto Bloccato|11/22/2022
Y05594152||Facile|BFTG7AA6|3/22/2022|948|||12447|Scatto Bloccato|11/22/2022
Y04986592||Facile|BU04DAAD|3/22/2022|1118|||12660|Scatto Bloccato|11/22/2022
Y05582452||Facile|H07H8T99|3/22/2022|599|||4868|Scatto Bloccato|11/22/2022
Y05491762||Facile|FZPKTAAS|3/22/2022|1224.95|||4626|Scatto Bloccato|11/22/2022
Y05582132||Facile|H01VEV66|3/22/2022|1240.63|||12003|Scatto Bloccato|11/22/2022
Y05597352||Facile|H0163PSR|3/22/2022|948|||56165|Scatto Bloccato|11/22/2022
Y05595762||Facile|H07H8YNN|3/22/2022|3046|||12241|Scatto Bloccato|11/22/2022
Y05351752||Facile|H05A5AFE|3/22/2022|924.95|||4615|In attesa scatto|11/22/2022
Y03961682||Facile|H0432FXW|3/22/2022|948|||12526|Scatto Bloccato|11/22/2022
Y05615252||Facile|H05L8W44|3/23/2022|5443|||11799|In attesa scatto|11/23/2022
Y05614632||Facile|EEBR0AAZ|3/23/2022|599|||3613|Scatto Bloccato|11/23/2022
Y05543562||Facile|H07H8MTS|3/23/2022|599|||9989|Scatto Bloccato|11/23/2022
Y05617132||Facile|H07A2ZSS|3/23/2022|599|||12261|Scatto Bloccato|11/23/2022
Y05574392||Facile|H02U67XX|3/23/2022|4514|||11955|Scatto Bloccato|11/23/2022
Y05548332||Facile|EE5TDAAD|3/23/2022|1598|||8464|Scatto Bloccato|11/23/2022
Y05614162||Facile|BLGY4AA4|3/25/2022|1281.9|||10009|Scatto Bloccato|11/23/2022
Y05616332||Facile|H07B5333|3/23/2022|599|||56165|Scatto Bloccato|11/23/2022
Y05419062||Facile|H052TD76|3/23/2022|948|||12210|Scatto Bloccato|11/23/2022
Y05620662||Facile|H02S2644|3/23/2022|948|||6846|Scatto Bloccato|11/23/2022
Y05527592||Facile|B6DXZAAZ|3/23/2022|599|||56093|Scatto Bloccato|11/23/2022
Y05630382||Facile|BTALUAAT|3/23/2022|858.16|||12912|Scatto Bloccato|11/23/2022
Y05592052||Facile|H04RWE65|3/23/2022|2997|||8164|In attesa scatto|11/23/2022
Y05614472||Facile|BAD6GAAG|3/25/2022|1656.9|||10009|Scatto Bloccato|11/23/2022
Y05390732||Facile|H012KN21|3/23/2022|599|||12673|In attesa scatto|11/23/2022
Y05627002||Facile|H05BM1TT|3/23/2022|948|||9029|Scatto Bloccato|11/23/2022
Y05633052||Facile|H06LX7UU|3/23/2022|948|||12594|Scatto Bloccato|11/23/2022
Y01140170|3014187203|365|AZTHUAAT|8/25/2021|4145.76|||12102|Accepted|8/24/2021
Y01195620|3014189766|365|AUS5GAAG|9/2/2021|3252.25|||2547|Accepted|8/30/2021
Y01195761|3014189474|Facile|F46RVAAU|9/1/2021|2052|||4105|Accepted|8/30/2021
Y01501890|3014195220|365|B0BLJAAH|9/13/2021|910|||63078|Accepted|9/13/2021
Y01763711|3014202089|Facile|A0Y8BAAB|9/23/2021|1156|||32218|Accepted|9/23/2021
Y03484991|3014241540|Facile|H02SLMPN|12/3/2021|947|||32218|Accepted|12/3/2021
Y10989391|3014412188|Facile|H07DM3UU|12/15/2022|549.67|||12143|Accepted|12/15/2022
Y05594272||Facile|H02A62BB|3/22/2022|399|||992|Scatto Bloccato|1/21/2023
Y05595292||Facile|BEUX7AA7|3/22/2022|228|||992|Scatto Bloccato|1/21/2023
Y11615971||Facile|H02V1PBA|1/21/2023|2123|||12019|Bozza|1/21/2023
Y11616001||Facile|F7N8MAAM|1/20/2023|549|||30110|Accepted|1/21/2023
Y11616021||Facile|H01LE122|1/21/2023|539.1|||12931|Bozza|1/21/2023
Y11616031||Facile|B5HHMAAL|1/21/2023|228|||30190|Accepted|1/21/2023
Y11616050||365|BG55XAAX|1/21/2023|788|||9149|In Firma|1/21/2023
Y11616061||Facile|B83TMAAM|1/20/2023|399|||30190|Accepted|1/21/2023
Y11616071||Facile|AY6GEAAD|1/21/2023|0|||300|Accepted|1/21/2023
Y11616080||365|BG55XAAX|1/21/2023|797|||9149|Presentata|1/21/2023
Y11616091||Facile|FDZBXAAW|1/21/2023|3698.6|||30110|In Firma Cartacea|1/21/2023
Y11616100||365|F4T9FAAF|1/20/2023|349|||30250|Accepted|1/21/2023
Y11616121||Facile|AKVW8AA8|1/21/2023|1132.06|||2206|Bozza|1/21/2023
Y11616141||Facile|E68KZAAY|1/20/2023|399|||30110|Accepted|1/21/2023
Y11616171||Facile|H0598THH|1/21/2023|1648|||12248|Bozza|1/21/2023
Y11616181||Facile|H0090THH|1/20/2023|548|||30190|Accepted|1/21/2023
Y11616200||365|H07H5XMM|1/21/2023|5272.98|||8564|In Firma|1/21/2023
Y11616211||Facile|H064MKFE|1/21/2023|0|||300|Accepted|1/21/2023
Y11616221||Facile|H0712AHG|1/21/2023|0|||300|Accepted|1/21/2023
Y11616231||Facile|BV2P1AA0|1/20/2023|179|||30190|Accepted|1/21/2023
Y11616241||Facile|H01NP666|1/20/2023|599|||30110|Accepted|1/21/2023
Y11616251||Facile|H07YXB21|1/21/2023|0|||300|Accepted|1/21/2023
Y04541882||Facile|F4T9FAAF|2/1/2022|1578|ANN||992|Annullata|12/3/2022
Y04536292||Facile|F7N8MAAM|2/1/2022|499|ANN||30110|Annullata|12/3/2022
